id,y1,y2,y3,y4,f1,f2,f3,f4,p1,p2,p3,p4,yogurt_type
1021,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
1022,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
1023,0,1,0,0,0,0,0,0,0.122,0.063000001,0.025,0.086000003,2
1024,0,1,0,0,0,0,0,0,0.122,0.063000001,0.025,0.086000003,2
1025,0,1,0,0,0,0,0,1,0.082999997,0.086000003,0.054000001,0.063000001,2
1026,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1027,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1028,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1029,0,1,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081,2
1030,0,1,0,0,0,0,0,0,0.103,0.088,0.061000001,0.081,2
1031,0,1,0,0,0,0,0,0,0.103,0.092,0.061000001,0.081,2
1032,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050999999,0.079000004,1
1033,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050999999,0.079000004,1
1034,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1035,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1036,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1037,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1038,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1039,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,1
1040,1,0,0,0,0,0,0,0,0.108,0.097999997,0.048999999,0.079000004,1
1041,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,1
1042,1,0,0,0,0,0,0,0,0.115,0.097999997,0.048999999,0.079000004,1
1043,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,1
1044,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,1
1045,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
1046,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
1047,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.050000001,0.079000004,2
1048,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.050000001,0.079000004,2
1049,0,0,1,0,0,0,0,0,0.097999997,0.081,0.048999999,0.079000004,3
1050,0,1,0,0,0,0,0,0,0.097999997,0.097999997,0.048999999,0.079000004,2
1051,1,0,0,0,0,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004,1
1052,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,2
1053,0,0,0,1,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,4
1054,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.061000001,0.068999998,1
1055,0,0,0,1,0,0,0,0,0.133,0.074000001,0.061000001,0.086000003,4
1056,1,0,0,0,0,1,0,0,0.033,0.109,0.050000001,0.081,1
1057,0,0,0,1,0,0,0,0,0.115,0.081,0.061000001,0.081,4
1058,1,0,0,0,0,0,0,0,0.044,0.085000001,0.050000001,0.083999999,1
1059,0,0,0,1,0,0,0,1,0.122,0.086000003,0.061000001,0.068999998,4
1060,0,0,0,1,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,4
1061,1,0,0,0,0,0,0,0,0.071999997,0.086000003,0.061000001,0.086000003,1
1062,1,0,0,0,0,0,0,0,0.071999997,0.086000003,0.061000001,0.086000003,1
1063,0,0,0,1,0,0,0,0,0.122,0.086000003,0.061000001,0.024,4
1064,1,0,0,0,0,0,0,0,0.122,0.081,0.061000001,0.086000003,1
1065,1,0,0,0,0,0,0,0,0.07,0.086000003,0.061000001,0.086000003,1
1066,1,0,0,0,0,0,0,0,0.079999998,0.086000003,0.061000001,0.086000003,1
1067,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1068,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1069,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1070,1,0,0,0,0,0,0,0,0.079999998,0.086000003,0.061000001,0.086000003,1
1071,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1072,0,1,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,2
1073,0,1,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,2
1074,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1075,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1076,0,0,0,1,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,4
1077,1,0,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,1
1078,1,0,0,0,0,0,0,0,0.115,0.096000001,0.057,0.086000003,1
1079,1,0,0,0,0,0,0,0,0.115,0.096000001,0.057,0.086000003,1
1080,1,0,0,0,1,0,0,0,0.082999997,0.092,0.063000001,0.104,1
1081,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
1082,0,0,0,1,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,4
1083,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
1084,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
1085,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,1
1086,0,1,0,0,0,0,0,0,0.105,0.074000001,0.050000001,0.085000001,2
1087,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
1088,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,2
1089,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.092,2
1090,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
1091,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
1092,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
1093,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
1094,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,2
1095,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.079000004,2
1096,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.078000002,2
1097,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
1098,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,2
1099,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,2
1100,0,0,1,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,3
1101,0,1,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.079000004,2
1102,1,0,0,0,1,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1103,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1104,1,0,0,0,0,0,0,0,0.022,0.086000003,0.061000001,0.086000003,1
1105,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1106,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1107,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,1
1108,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.090999998,1
1109,1,0,0,0,0,0,0,0,0.041999999,0.097999997,0.050000001,0.057,1
1110,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,2
1111,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,2
1112,0,0,1,0,0,0,0,0,0.11,0.081,0.041000001,0.079000004,3
1113,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,4
1114,0,0,1,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,3
1115,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
1116,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,1
1117,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,1
1118,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,1
1119,1,0,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,1
1120,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1121,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1122,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1123,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1124,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1125,1,0,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
1126,0,1,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,2
1127,0,1,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,2
1128,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004,1
1129,1,0,0,0,0,0,0,0,0.061999999,0.081,0.048999999,0.079000004,1
1130,0,1,0,0,0,0,0,0,0.125,0.081,0.050000001,0.079000004,2
1131,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1132,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1133,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1134,1,0,0,0,0,0,0,0,0.103,0.081,0.050000001,0.079000004,1
1135,1,0,0,0,0,0,0,0,0.061999999,0.097999997,0.050000001,0.079000004,1
1136,1,0,0,0,0,0,0,0,0.103,0.097999997,0.050000001,0.079000004,1
1137,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004,1
1138,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004,1
1139,1,0,0,0,0,0,0,0,0.052999999,0.097999997,0.048999999,0.079000004,1
1140,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1141,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1142,0,0,1,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,3
1143,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1144,0,1,0,0,0,1,0,0,0.103,0.044,0.048999999,0.079000004,2
1145,1,0,0,0,0,0,0,0,0.108,0.082999997,0.075999998,0.090000004,1
1146,1,0,0,0,0,0,0,0,0.108,0.082999997,0.075999998,0.090000004,1
1147,1,0,0,0,1,0,0,0,0.050000001,0.086000003,0.054000001,0.079000004,1
1148,1,0,0,0,1,0,0,0,0.050000001,0.086000003,0.054000001,0.079000004,1
1149,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1150,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,1
1151,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,1
1152,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,1
1153,1,0,0,0,0,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004,1
1154,1,0,0,0,1,0,0,0,0.055,0.086000003,0.054000001,0.079000004,1
1155,1,0,0,0,0,0,0,1,0.115,0.086000003,0.056000002,0.063000001,1
1156,1,0,0,0,0,0,0,1,0.115,0.086000003,0.056000002,0.063000001,1
1157,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1158,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1159,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1160,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1161,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1162,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1163,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.081,2
1164,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1165,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,2
1166,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081,1
1167,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081,1
1168,1,0,0,0,0,0,0,0,0.112,0.081,0.050000001,0.081,1
1169,1,0,0,0,0,0,0,0,0.028000001,0.081,0.050000001,0.081,1
1170,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.050000001,0.075999998,2
1171,1,0,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,1
1172,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1173,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1174,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,1
1175,0,1,0,0,0,0,0,0,0.122,0.063000001,0.054000001,0.086000003,2
1176,0,1,0,0,0,0,0,0,0.122,0.063000001,0.054000001,0.086000003,2
1177,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,1
1178,1,0,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,1
1179,1,0,0,0,0,0,0,1,0.033,0.050000001,0.061000001,0.063000001,1
1180,1,0,0,0,0,0,0,0,0.041999999,0.063000001,0.061000001,0.063000001,1
1181,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,2
1182,1,0,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001,1
1183,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,1
1184,1,0,0,0,0,0,0,0,0.117,0.081,0.066,0.079000004,1
1185,1,0,0,0,0,1,0,0,0.117,0.078000002,0.066,0.079000004,1
1186,1,0,0,0,0,0,0,0,0.117,0.081,0.052000001,0.079000004,1
1187,1,0,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004,1
1188,0,1,0,0,0,1,0,0,0.103,0.024,0.048999999,0.079000004,2
1189,1,0,0,0,0,1,0,0,0.0,0.081,0.041999999,0.086000003,1
1190,0,1,0,0,0,1,0,0,0.103,0.024,0.048999999,0.079000004,2
1191,1,0,0,0,0,0,0,0,0.039999999,0.081,0.066,0.079000004,1
1192,1,0,0,0,0,0,0,0,0.039999999,0.081,0.066,0.079000004,1
1193,1,0,0,0,1,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004,1
1194,0,0,1,0,1,0,0,0,0.108,0.086000003,0.025,0.079000004,3
1195,1,0,0,0,0,0,0,0,0.103,0.074000001,0.050000001,0.086000003,1
1196,1,0,0,0,0,0,0,0,0.112,0.074000001,0.050000001,0.086000003,1
1197,1,0,0,0,0,0,0,0,0.112,0.074000001,0.050000001,0.086000003,1
1198,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081,2
1199,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081,2
1200,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081,2
1201,0,1,0,0,0,0,0,0,0.103,0.081,0.064000003,0.081,2
1202,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1203,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1204,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1205,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1206,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998,2
1207,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998,2
1208,1,0,0,0,0,0,0,0,0.108,0.079999998,0.050000001,0.079999998,1
1209,0,1,0,0,0,0,0,0,0.116,0.081,0.050000001,0.079999998,2
1210,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1211,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1212,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1213,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1214,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004,2
1215,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004,2
1216,0,1,0,0,0,0,0,0,0.125,0.081,0.066,0.079000004,2
1217,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1218,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1219,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1220,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1221,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,1
1222,1,0,0,0,0,0,0,0,0.003,0.097999997,0.066,0.079000004,1
1223,1,0,0,0,0,0,0,0,0.103,0.097999997,0.066,0.079000004,1
1224,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,1
1225,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,1
1226,1,0,0,0,0,0,0,0,0.125,0.097999997,0.048999999,0.079000004,1
1227,1,0,0,0,0,0,0,0,0.003,0.097999997,0.048999999,0.079000004,1
1228,1,0,0,0,0,0,0,0,0.092,0.097999997,0.048999999,0.079000004,1
1229,1,0,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,1
1230,0,0,0,1,0,1,0,0,0.108,0.086000003,0.050000001,0.086000003,4
1231,0,0,0,1,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,4
1232,1,0,0,0,0,0,0,0,0.056000002,0.081,0.050000001,0.079000004,1
1233,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,3
1234,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,3
1235,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,2
1236,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,2
1237,0,1,0,0,1,0,0,0,0.082999997,0.024,0.054000001,0.086000003,2
1238,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,2
1239,1,0,0,0,0,0,0,0,0.037,0.097999997,0.048999999,0.079000004,1
1240,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,2
1241,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,1
1242,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004,2
1243,0,1,0,0,0,0,0,0,0.108,0.048999999,0.043000001,0.079000004,2
1244,0,1,0,0,0,1,0,0,0.115,0.086000003,0.061000001,0.079000004,2
1245,0,1,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,2
1246,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,2
1247,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,2
1248,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,2
1249,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,2
1250,0,1,0,0,0,0,0,0,0.125,0.074000001,0.061000001,0.081,2
1251,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
1252,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
1253,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
1254,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,2
1255,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,2
1256,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1257,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1258,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1259,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1260,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1261,0,1,0,0,0,1,0,0,0.103,0.0,0.048999999,0.079000004,2
1262,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,2
1263,0,1,0,0,0,1,0,0,0.103,0.0,0.048999999,0.079000004,2
1264,1,0,0,0,0,0,0,0,0.108,0.081,0.050000001,0.081,1
1265,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,2
1266,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,2
1267,0,1,0,0,0,0,0,0,0.113,0.081,0.050000001,0.090999998,2
1268,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1269,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1270,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1271,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1272,0,1,0,0,0,0,1,0,0.115,0.081,0.033,0.079000004,2
1273,0,1,0,0,0,0,0,0,0.108,0.035999998,0.054000001,0.079000004,2
1274,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,2
1275,0,1,0,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,2
1276,0,1,0,0,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,2
1277,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
1278,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
1279,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
1280,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,2
1281,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,2
1282,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,2
1283,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,2
1284,0,1,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,2
1285,0,1,0,0,0,0,0,0,0.122,0.024,0.054000001,0.086000003,2
1286,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.086000003,2
1287,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,2
1288,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,2
1289,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,2
1290,0,1,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,2
1291,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1292,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1293,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1294,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1295,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,2
1296,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,2
1297,0,1,0,0,0,0,0,1,0.041999999,0.086000003,0.061000001,0.063000001,2
1298,0,1,0,0,0,0,0,0,0.114,0.081,0.050000001,0.088,2
1299,0,1,0,0,0,0,0,0,0.116,0.086000003,0.050000001,0.089000002,2
1300,0,1,0,0,0,0,0,0,0.119,0.086000003,0.050000001,0.086000003,2
1301,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1302,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1303,0,1,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,2
1304,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004,1
1305,1,0,0,0,0,0,0,0,0.052999999,0.081,0.048999999,0.079000004,1
1306,0,0,1,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,3
1307,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1308,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1309,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,2
1310,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1311,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1312,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1313,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1314,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,1
1315,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,1
1316,1,0,0,0,0,0,0,0,0.082999997,0.081,0.048999999,0.079000004,1
1317,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1318,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1319,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1320,0,0,0,1,0,0,0,0,0.115,0.081,0.048999999,0.079000004,4
1321,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004,3
1322,0,0,1,0,0,0,1,0,0.115,0.081,0.030999999,0.079000004,3
1323,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
1324,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.086000003,1
1325,0,0,0,1,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,4
1326,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,4
1327,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,4
1328,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,4
1329,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,4
1330,0,0,0,1,0,0,0,0,0.115,0.086000003,0.061000001,0.063000001,4
1331,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,2
1332,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,2
1333,0,1,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.079000004,2
1334,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,2
1335,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,2
1336,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,2
1337,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.041000001,2
1338,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,2
1339,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,2
1340,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,2
1341,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,2
1342,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,2
1343,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.079000004,2
1344,1,0,0,0,0,0,0,1,0.041999999,0.039000001,0.061000001,0.059999999,1
1345,0,1,0,0,0,0,0,1,0.052000001,0.030999999,0.061000001,0.059999999,2
1346,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,2
1347,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,2
1348,0,1,0,0,0,0,0,0,0.115,0.063000001,0.061000001,0.063000001,2
1349,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1350,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
1351,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,2
